actual,ae_semi_supervised,ae_supervised,mlp_prob
0,1.0159288e-05,1.2093266e-05,0.17492312
0,1.9580799e-05,2.2219994e-05,0.1254518
0,1.3547118e-05,1.08347e-05,0.33325246
0,5.007875e-06,6.190523e-06,0.50676465
0,2.3539403e-06,2.0870054e-06,0.048583936
0,6.6401303e-06,8.0156515e-06,0.042845402
0,5.779105e-06,5.420591e-06,0.32663444
0,2.051884e-05,1.8831583e-05,0.6200461
0,5.1671673e-06,4.842352e-06,0.0081988685
0,6.0496263e-06,5.217254e-06,0.0046717385
0,4.53533e-06,4.1022367e-06,0.25404918
0,7.4160903e-06,7.65612e-06,0.21757632
0,6.2531476e-06,5.9164895e-06,0.3289222
0,1.62378e-06,3.5657406e-06,0.6291416
0,8.693976e-06,1.2208226e-05,0.35149163
0,4.664431e-06,7.708528e-06,0.05958276
0,1.3056289e-05,1.1260435e-05,0.41326126
0,1.9489005e-05,1.839671e-05,0.8513735
0,4.797314e-06,5.732814e-06,0.122129396
0,3.5746812e-06,5.0777944e-06,0.5226117
0,6.3268617e-06,6.7763654e-06,0.018623108
0,1.600877e-05,1.32566465e-05,0.3931037
0,9.148866e-06,8.081884e-06,0.2428054
0,8.411846e-06,7.1327236e-06,0.47364098
0,8.702756e-06,6.5947456e-06,0.00834436
0,1.2399671e-05,1.08318045e-05,0.2099111
0,8.026809e-06,7.8790545e-06,0.063870475
0,1.8292754e-06,1.7330681e-06,0.04550807
0,6.222199e-06,6.1786586e-06,0.07908976
0,1.7341921e-05,1.4882167e-05,0.8194321
0,4.5790475e-06,4.1988214e-06,0.06413181
0,4.897696e-06,5.9843555e-06,0.21785247
0,8.229554e-06,7.669155e-06,0.009406149
0,4.383408e-06,3.3979168e-06,0.13618457
0,4.4782782e-06,7.2869566e-06,0.49699432
0,7.074885e-06,6.5498357e-06,0.27096906
0,1.2848556e-05,1.4650608e-05,0.2544158
0,4.1895564e-06,3.5448522e-06,0.23322928
0,3.7102598e-06,4.436029e-06,0.1155771
0,3.0630845e-06,3.2550015e-06,0.11684596
0,2.4506396e-06,2.9633375e-06,0.09717982
0,2.7483325e-06,2.0847383e-06,0.013508108
0,9.56761e-06,9.098404e-06,0.37923834
0,2.7974406e-06,2.7318142e-06,0.36020797
0,1.140234e-05,1.1752606e-05,0.7187752
0,3.3333722e-06,3.296811e-06,0.018009722
0,1.701803e-06,1.5630308e-06,0.021445548
0,5.718291e-06,7.6104443e-06,0.37356153
0,3.37859e-06,3.6678298e-06,0.52297014
0,6.0532634e-06,5.8943406e-06,0.1297056
0,5.654494e-06,7.894107e-06,0.022829082
0,1.12009475e-05,1.078574e-05,0.046532895
0,5.0207755e-06,4.300691e-06,0.29055825
0,4.786821e-06,4.1791295e-06,0.010466439
0,6.4689407e-06,5.1178176e-06,0.13390876
0,2.4628112e-06,4.082893e-06,0.116623126
0,3.6954152e-06,3.6077595e-06,0.3373967
0,7.4730724e-06,7.071139e-06,0.0023352716
0,5.8953483e-06,5.3401473e-06,0.21609119
0,2.9463085e-06,2.2969618e-06,0.19634038
0,5.323664e-06,5.826881e-06,0.73918736
0,5.4199163e-06,4.8167776e-06,0.67806387
0,1.0722014e-05,8.63545e-06,0.82827264
0,2.7186e-06,2.629938e-06,0.051236324
0,2.1972871e-06,1.95349e-06,0.16824794
0,6.249897e-06,7.0171263e-06,0.35261437
0,3.927695e-06,3.4615052e-06,0.11244163
0,1.6889844e-05,1.43782145e-05,0.5371125
0,4.396212e-06,4.905571e-06,0.06917078
0,3.7551288e-06,4.132386e-06,0.5012552
0,1.3097725e-05,1.439118e-05,0.28272626
0,4.858041e-06,5.676634e-06,0.8763391
0,1.1037033e-05,1.43747275e-05,0.031897757
0,4.193536e-06,3.764377e-06,0.16235895
0,5.9807126e-06,6.4345572e-06,0.8966319
0,5.732454e-06,3.913989e-06,0.044381715
0,8.386841e-06,8.200161e-06,0.91678584
0,1.4133559e-05,1.4530159e-05,0.30590248
0,2.874553e-05,2.755279e-05,0.15801574
0,1.2574343e-05,1.4780085e-05,0.20413753
0,9.354851e-06,1.08843915e-05,0.4669257
0,1.1459862e-05,1.0427652e-05,0.041933272
0,1.7721091e-05,1.6409696e-05,0.585215
0,2.1456464e-05,1.9166442e-05,0.20639405
0,3.293823e-06,4.27501e-06,0.16229512
0,3.3597753e-06,3.6636718e-06,0.0044313623
0,6.082853e-06,6.0362854e-06,0.25517604
0,4.955998e-06,6.0188963e-06,0.06693591
0,8.030843e-06,8.5537e-06,0.075246744
0,1.8887448e-06,2.341247e-06,0.12512836
0,1.3671128e-05,1.3676599e-05,0.9218482
0,2.8974825e-06,2.4284807e-06,0.026077278
0,5.529408e-06,4.2065244e-06,0.0069855857
0,1.9473116e-05,1.8479823e-05,0.28523645
0,4.037229e-06,3.9886545e-06,0.060691483
0,2.0376287e-05,1.54584e-05,0.010349245
0,2.6820533e-06,4.053021e-06,0.16980013
0,1.7693648e-05,1.690614e-05,0.9377754
0,4.792711e-06,5.171106e-06,0.019702876
0,2.249781e-05,2.1133628e-05,0.9518546
0,3.7130667e-06,3.9523616e-06,0.17098074
0,7.574355e-06,5.5633786e-06,0.8726098
0,0.000117162956,0.00010899073,0.23228036
0,2.8518907e-05,2.634663e-05,0.96172345
0,8.208252e-07,1.0751504e-06,0.1568598
0,2.7823605e-06,3.0465271e-06,0.6710162
0,7.925241e-06,7.44064e-06,0.0039066025
0,5.45086e-05,4.5464196e-05,0.17304587
0,2.8995687e-06,2.950868e-06,0.14237553
0,2.1772856e-05,2.1545766e-05,0.50662655
0,3.5802164e-05,3.2569365e-05,0.9687055
0,4.557267e-06,5.1848747e-06,0.32429045
0,8.9734385e-06,6.72542e-06,0.85409826
0,1.3918867e-05,1.2987071e-05,0.5207748
0,1.0601599e-05,1.057769e-05,0.76224303
0,4.4081404e-05,3.9794195e-05,0.9732044
0,3.301227e-05,2.934032e-05,0.255641
0,5.3438675e-05,4.8000005e-05,0.97692186
0,4.033169e-06,4.526529e-06,0.09165871
0,2.199301e-05,2.167078e-05,0.5015358
0,3.774897e-06,4.9077266e-06,0.1899747
0,1.23636755e-05,1.1526019e-05,0.59900504
0,1.5764956e-05,1.6706186e-05,0.08607915
0,4.2704514e-06,4.535062e-06,0.017422426
0,1.2453671e-06,2.0910634e-06,0.52851707
0,5.036708e-06,5.05531e-06,0.44547585
0,4.6115424e-06,6.330054e-06,0.19351771
0,4.6058944e-06,3.873048e-06,0.23834004
0,2.0939433e-06,3.0559881e-06,0.25695857
0,3.8493677e-06,4.7575386e-06,0.22637297
0,1.1589759e-05,1.1378602e-05,0.15394269
0,6.0541092e-06,6.901139e-06,0.07651239
0,0.000116691255,9.768019e-05,4.2115456e-08
0,3.8491403e-06,4.244877e-06,0.14300615
0,7.4641125e-06,8.430789e-06,0.39019722
0,7.6105625e-06,7.0925125e-06,0.20293215
0,1.3798814e-05,1.32395435e-05,0.4694331
0,4.851453e-05,5.8774316e-05,0.25511855
0,5.6909603e-06,5.0858057e-06,0.014563151
0,2.6322357e-06,2.1651051e-06,0.059874903
0,1.4909002e-05,1.4061941e-05,0.27031466
0,1.2292152e-06,1.1674829e-06,0.1898965
0,3.9700108e-06,3.5457206e-06,0.10288027
0,1.9613253e-05,1.5790956e-05,0.4897893
0,2.2191205e-06,2.266044e-06,0.003217177
0,7.008632e-06,6.01575e-06,0.20817827
0,1.6919414e-06,2.8086108e-06,0.15731576
0,1.9102732e-05,1.4248437e-05,0.30601022
0,3.1883483e-05,2.8134791e-05,0.450705
0,4.6215027e-06,3.7987254e-06,0.5943543
0,3.4652423e-06,4.433302e-06,0.03661571
0,1.2801212e-05,1.6456437e-05,0.42174146
0,4.499613e-06,3.5578346e-06,0.44653195
0,8.906161e-06,1.0083827e-05,0.056909364
0,3.4558136e-06,4.7258395e-06,0.11172279
0,4.2543643e-06,3.800781e-06,0.120883405
0,4.946799e-06,5.152619e-06,0.003193535
0,3.098471e-06,3.4133695e-06,0.10346556
0,2.4267218e-05,2.2103035e-05,0.9713041
0,2.1388091e-06,3.2114503e-06,0.1141911
0,2.9351427e-06,5.024705e-06,0.40242603
0,1.1960343e-05,1.13951255e-05,0.08451637
0,3.9453266e-06,3.6078893e-06,0.15192598
0,1.6745221e-06,1.6192402e-06,0.81708944
0,2.4935591e-06,4.088493e-06,0.0017722035
0,8.537435e-06,7.785985e-06,0.5079052
0,1.7230663e-05,1.6369728e-05,0.15151264
0,5.349458e-06,6.637859e-06,0.23300001
0,8.288769e-06,8.274366e-06,0.38988388
0,6.157583e-06,7.921515e-06,0.0004395778
0,2.3965597e-06,3.6923802e-06,0.10495798
1,4.611296e-06,3.5941362e-06,0.13462698
0,9.876726e-07,2.0394002e-06,0.0787953
0,2.6870459e-05,2.3568302e-05,0.9719416
0,2.888585e-06,3.8167705e-06,0.012758653
0,3.3064043e-06,3.7440432e-06,0.0067622233
0,1.5499523e-06,3.6564059e-06,0.09201623
0,3.5767753e-06,3.7120415e-06,0.103300266
0,7.095174e-06,6.343216e-06,0.04057199
0,2.5289007e-06,3.4657037e-06,0.13375692
0,2.7068236e-06,2.9375967e-06,0.28288352
0,1.2580359e-05,1.5541833e-05,0.11827762
0,3.6289762e-06,3.6392078e-06,0.025369901
0,8.681371e-06,1.151747e-05,0.21957274
0,5.1151465e-06,5.482895e-06,0.093509436
0,1.3421907e-05,8.864912e-06,0.22635369
0,2.1111568e-05,1.9195839e-05,0.4103248
1,5.338139e-05,5.3860218e-05,0.19947684
0,1.275672e-05,1.2584499e-05,0.12546816
0,4.9150545e-05,4.5000616e-05,0.73102534
0,1.3560443e-05,1.3334209e-05,0.16546075
0,4.543161e-06,6.668824e-06,0.061932195
0,6.1628543e-06,6.683189e-06,0.4336311
0,5.3079566e-06,4.393193e-06,0.5717092
0,1.19906235e-05,1.144742e-05,0.37295407
0,3.2869448e-05,2.2337581e-05,0.25867525
0,8.932681e-05,9.2570444e-05,0.0010630236
0,3.0472797e-06,3.79038e-06,0.15498246
0,8.197109e-06,8.096198e-06,0.07834859
0,9.101734e-06,7.691531e-06,0.59628874
0,1.1350141e-05,1.1470063e-05,0.1035344
0,1.4241447e-05,1.5026688e-05,0.4923545
0,1.7426232e-06,2.348117e-06,0.0444902
0,0.00026405606,0.00023630481,0.0021096417
0,5.798104e-06,6.1225155e-06,0.011693451
0,7.0877877e-06,7.16269e-06,0.009985074
0,1.6916749e-05,1.5600339e-05,0.3635099
0,4.680464e-06,6.2588783e-06,0.17318758
0,2.062557e-05,1.9091882e-05,0.9122059
0,5.292575e-06,4.293307e-06,0.1796131
0,1.6135879e-06,2.4241926e-06,0.26440814
0,5.7459797e-06,4.3623563e-06,0.12119486
0,2.0680359e-06,2.1632914e-06,0.0056698197
0,1.8728571e-05,1.4186226e-05,0.71919745
0,3.4801717e-06,4.0264904e-06,0.6339273
0,3.5621954e-06,4.935607e-06,0.39169964
0,2.1641732e-05,2.0309377e-05,0.253139
0,6.273371e-06,7.236694e-06,0.14858223
0,4.434942e-06,3.7647453e-06,0.59267765
0,5.504615e-06,5.3736735e-06,0.33918533
0,2.6306295e-06,2.6817063e-06,0.591313
0,1.8550959e-06,2.866185e-06,0.23084866
0,4.1331214e-06,5.220609e-06,0.2294777
0,6.358202e-06,5.060622e-06,0.33219904
0,9.019652e-07,1.341236e-06,0.08143206
0,2.0592355e-05,1.9280573e-05,0.09078642
0,4.274843e-06,2.1427043e-06,0.11522636
0,3.593148e-05,2.3765779e-05,0.35252228
0,1.0189797e-05,8.062949e-06,0.91704345
0,2.1051665e-05,1.9298444e-05,0.26533124
0,5.9342137e-06,5.0066797e-06,0.29302922
0,3.4728266e-06,4.2199267e-06,0.19889244
0,1.0078837e-06,5.8291926e-07,0.05872005
0,6.6387647e-06,6.224074e-06,0.06842124
0,3.541977e-06,3.832793e-06,0.022191046
0,4.456065e-06,5.587964e-06,0.12284632
0,3.1949132e-06,3.765763e-06,0.019641364
0,7.4934533e-06,7.085987e-06,0.12239472
0,2.8781578e-06,3.3155409e-06,0.0024544552
0,3.1901284e-06,2.6544235e-06,0.414228
0,3.6547235e-06,3.3130875e-06,0.06956035
0,1.7874048e-06,2.1095336e-06,0.011134985
0,7.386181e-06,7.266191e-06,0.0784848
0,3.2605243e-05,3.064932e-05,0.15754646
0,1.5494194e-05,1.463447e-05,0.43439704
0,2.6833406e-05,2.4826688e-05,0.24245726
0,3.1652585e-06,4.837719e-06,0.3023666
0,1.0735527e-05,1.1315724e-05,0.08403039
0,3.882048e-06,4.3635264e-06,0.27933547
0,4.0020086e-06,4.670027e-06,0.18446736
0,4.024899e-06,3.3462832e-06,0.15766904
0,1.2193337e-05,8.831258e-06,0.822544
0,1.5679074e-05,1.8820898e-05,0.25984204
0,8.653055e-06,1.3930859e-05,0.25117788
0,4.1656867e-06,4.238879e-06,0.12364046
0,4.3716695e-06,3.7078742e-06,0.69144976
0,6.2968143e-06,8.385144e-06,0.20853487
0,7.5827597e-06,1.1777623e-05,0.48169702
0,2.1933554e-06,3.63779e-06,0.2800709
0,4.0054338e-06,4.5175157e-06,0.023205856
0,3.8581e-06,3.861303e-06,0.067177795
0,5.000914e-06,4.9013133e-06,0.16546889
0,1.4769627e-05,1.4106127e-05,0.24038674
0,1.0442118e-05,1.0449649e-05,0.19214888
0,1.431388e-05,1.46672755e-05,0.7043436
0,3.7795085e-06,4.039966e-06,0.08365339
0,1.2256399e-05,1.3675104e-05,0.4429832
0,4.3907135e-06,3.8364783e-06,0.3244034
0,5.2487053e-06,3.6814968e-06,0.065340325
0,2.5448473e-06,1.885109e-06,0.41653472
0,2.8535471e-06,5.6600297e-06,0.32133287
0,1.9994115e-05,1.67167e-05,0.19004881
0,2.1890419e-06,2.3861676e-06,0.19229169
0,3.0972262e-06,2.974063e-06,0.084393255
0,9.186614e-06,7.1510835e-06,0.5693265
0,3.2792393e-06,4.8091106e-06,0.13657115
0,6.728096e-06,7.0970536e-06,0.10981835
0,8.073708e-06,6.6382413e-06,0.19256327
0,5.550814e-06,3.783517e-06,0.037333537
0,9.722392e-05,9.208579e-05,0.3679098
0,8.815143e-06,7.83292e-06,0.3001692
0,1.3403337e-05,1.2380766e-05,0.0014851933
0,1.7467446e-06,2.0255802e-06,0.01981077
0,1.8972539e-06,2.626831e-06,0.006871596
0,4.1648047e-05,3.528419e-05,0.7220597
0,1.750101e-05,1.8068653e-05,0.56462145
0,1.8836712e-05,1.8638684e-05,0.009152798
0,1.9938856e-05,1.8959567e-05,0.6403104
0,1.3919057e-05,1.3297504e-05,0.5200506
0,2.6955229e-06,2.147395e-06,0.118155785
0,3.789657e-06,4.01834e-06,0.29538566
0,4.8722495e-06,3.995704e-06,0.183692
0,0.00014642057,0.0001262605,0.18083635
0,6.2486965e-06,5.672579e-06,0.007864572
0,1.7560175e-06,1.885382e-06,0.07776945
0,8.02078e-06,5.58967e-06,0.1205358
0,4.4180247e-06,5.2715154e-06,0.27247334
1,0.0001475434,0.00012638721,0.1819273
0,4.177291e-06,3.7606467e-06,0.20018177
0,5.3786607e-06,5.0266185e-06,0.46873567
0,3.1914706e-06,3.4781356e-06,0.46466663
0,9.567738e-06,7.0919823e-06,0.20231912
0,4.0138566e-06,4.5077372e-06,0.49184203
0,5.4042944e-06,4.3523723e-06,0.0047981055
0,1.0989167e-05,7.954097e-06,0.20750827
0,1.46820485e-05,1.3460713e-05,0.0019681025
0,2.871027e-06,2.4363462e-06,0.01728473
0,6.9615585e-06,6.276385e-06,0.031056926
0,3.0050965e-06,3.3997314e-06,0.09003842
0,5.3055783e-06,5.7974203e-06,0.0046771653
0,1.6557588e-05,1.4885223e-05,0.18203825
0,4.5340103e-06,4.3640657e-06,0.19795677
0,3.0315743e-05,2.3287817e-05,0.5058121
0,1.9931842e-05,1.9536155e-05,0.4425346
0,3.4414625e-05,3.8097794e-05,0.00022439923
0,1.4127349e-05,1.1460533e-05,0.058945045
0,1.6330733e-06,2.3895495e-06,0.006345205
0,1.0835529e-06,1.3509102e-06,0.11293601
0,1.040332e-05,9.327979e-06,0.22114974
0,7.200996e-06,5.85496e-06,0.28865394
0,1.6057347e-05,1.5048305e-05,0.0024510627
0,6.901709e-06,6.034779e-06,0.026269922
0,4.587856e-06,5.324631e-06,0.25325692
0,1.2179146e-05,1.1464501e-05,0.015178582
0,6.0534862e-06,6.0782245e-06,0.6233953
1,4.0858404e-06,3.7436569e-06,0.49619347
0,3.8073103e-06,4.027763e-06,0.04422595
0,4.9127902e-06,6.9672465e-06,0.24561319
0,2.5488957e-06,2.723085e-06,0.035128824
0,3.971229e-06,4.751767e-06,0.09588421
0,2.3614148e-06,2.392962e-06,0.0639415
0,2.175953e-06,3.1348839e-06,0.20647317
0,4.362059e-06,4.3406953e-06,0.1071463
0,1.3807109e-05,1.4084233e-05,0.20749415
0,5.145949e-06,4.151314e-06,0.5469373
0,6.1918936e-06,6.5849663e-06,0.5322308
0,3.2506687e-06,3.7943762e-06,0.018546782
0,5.5843288e-05,5.7762027e-05,0.6692818
0,1.0482557e-05,8.960067e-06,0.24866593
0,5.0178405e-06,4.639646e-06,0.18043785
0,1.3840352e-06,2.2805382e-06,0.101683185
0,3.0692847e-06,3.3582717e-06,0.052842237
0,3.09626e-06,3.8392855e-06,0.0013885252
0,1.4226347e-06,1.2911999e-06,0.16133831
0,3.5916287e-06,3.5465355e-06,0.110268675
0,3.9951547e-06,3.811804e-06,0.26707694
0,4.0995296e-06,3.6147565e-06,0.16919197
0,1.18181e-06,1.3441277e-06,0.0136669045
1,3.7638483e-06,4.201257e-06,0.39325914
0,3.1888358e-06,4.066058e-06,0.027537785
0,3.1576544e-06,4.4078606e-06,0.1734283
0,4.9344417e-06,4.5390516e-06,0.6253
0,1.210101e-05,1.4975783e-05,0.2337504
0,1.866927e-05,1.6506989e-05,0.20427881
0,4.639732e-06,4.4702956e-06,0.13302466
0,4.145766e-06,4.427559e-06,0.12810901
0,2.494994e-06,1.951612e-06,0.04715776
1,7.486418e-06,8.316966e-06,0.12214321
1,0.00015363102,0.00012414063,0.15633865
0,5.782311e-06,5.840696e-06,0.25827038
0,0.00012341561,0.000109035085,0.0073497565
0,8.797769e-06,1.0841181e-05,0.12186673
0,5.4683223e-06,4.8612615e-06,0.15515116
0,9.556972e-06,9.612612e-06,0.13042337
0,6.5726313e-06,5.444138e-06,0.28528395
0,2.6201787e-06,2.8771033e-06,0.36007714
0,7.9697875e-06,7.1184445e-06,0.16896635
0,4.560515e-06,4.3766436e-06,0.46946883
0,2.7831945e-06,2.5768395e-06,0.20382175
0,3.6711847e-06,4.9947303e-06,0.4602215
0,4.652707e-06,5.782742e-06,0.39569753
0,3.7462803e-06,3.590768e-06,0.05610094
0,1.3198908e-05,1.0153717e-05,0.55552727
0,3.83642e-06,3.956104e-06,0.115681015
0,5.9463455e-06,6.0566167e-06,0.38646415
0,4.777194e-06,5.3988924e-06,0.07117404
0,1.539314e-05,2.1414227e-05,0.32001337
0,2.0223652e-05,2.137627e-05,0.17793617
0,3.8683042e-06,5.539173e-06,0.27882153
0,2.944922e-06,4.1827934e-06,0.05688544
0,3.7476273e-06,3.0815154e-06,0.119644225
0,2.1888945e-06,3.046329e-06,0.27479938
0,2.327732e-06,2.9897762e-06,0.08911633
0,2.000182e-05,2.158289e-05,0.17626272
0,4.535828e-06,4.4042404e-06,0.22962138
0,5.6561635e-06,4.7149747e-06,0.14641227
0,4.3594714e-06,4.79276e-06,0.018864112
0,2.5602665e-06,3.4116456e-06,0.2650664
0,2.08865e-06,2.4611788e-06,0.016798763
0,6.3799466e-06,6.5204226e-06,0.22294988
0,4.1248945e-06,6.565004e-06,0.16016816
0,3.643133e-05,3.0855976e-05,0.07905226
0,4.046471e-06,4.529144e-06,0.21794806
0,3.837589e-06,4.0968625e-06,0.35849997
0,1.7644097e-06,4.05708e-06,0.1911351
0,2.1244634e-06,2.201902e-06,0.006864675
0,6.866065e-06,5.4342686e-06,0.001757335
0,1.3789682e-05,1.2248693e-05,0.3433656
0,1.648298e-06,1.343021e-06,0.09591205
0,3.0231893e-05,3.0615294e-05,0.47508994
0,7.3283154e-06,6.8634163e-06,0.18582177
0,3.995394e-06,4.7971816e-06,0.0029018067
0,4.1295098e-05,4.6210782e-05,0.27978283
0,2.6547254e-06,3.7193581e-06,0.008804249
0,3.4077136e-06,3.5131493e-06,0.1831128
0,1.0151795e-05,8.0780765e-06,0.06780462
0,3.2903845e-05,3.1612253e-05,0.102851726
0,4.249538e-06,3.2685316e-06,0.34939128
0,4.54524e-06,4.133856e-06,0.05059568
0,4.310727e-06,5.3930135e-06,0.25619495
0,2.6391015e-06,2.3675657e-06,0.004244162
0,4.367467e-06,5.075431e-06,0.046674956
0,1.6438632e-06,2.225189e-06,0.07873344
0,9.351649e-05,7.873947e-05,0.06263058
0,0.00024027884,0.00022091648,0.61948186
0,4.2293145e-06,3.3585814e-06,0.51694185
0,0.00023534514,0.00022781739,0.38535464
0,1.5841107e-06,1.8131145e-06,0.07437117
0,3.119069e-06,3.2107857e-06,0.20393641
0,2.815722e-05,5.3268326e-05,0.19387344
0,7.764472e-06,6.10373e-06,0.33013996
0,1.4077213e-05,1.4501351e-05,0.52341986
1,4.9325405e-05,3.1298754e-05,0.9908524
0,4.8065504e-06,5.0522312e-06,0.041365836
1,4.151498e-05,4.6759702e-05,0.28880233
0,2.2338752e-06,2.3665746e-06,0.38903928
0,9.583222e-06,1.0796321e-05,0.44120723
0,4.1380094e-06,3.8464905e-06,0.27589375
0,7.460746e-05,6.833468e-05,0.019201836
0,3.147942e-06,2.848975e-06,0.010516639
0,4.0470827e-06,4.1923886e-06,0.040072314
1,2.669211e-06,1.7643077e-06,0.58854973
0,5.2363116e-06,4.925041e-06,0.12843703
0,4.3688347e-06,4.238202e-06,0.2696286
1,2.5752992e-05,2.0294523e-05,0.9728494
0,6.743713e-06,6.126578e-06,0.22365546
0,4.1826393e-06,4.125644e-06,0.1215012
0,7.961367e-05,7.2410396e-05,0.024098039
0,1.6832824e-05,1.7196156e-05,0.5237253
1,3.0306543e-05,2.9203555e-05,0.45864913
0,3.2652626e-06,3.5478474e-06,0.055499997
0,3.9914808e-06,3.818326e-06,0.013937774
0,2.2597071e-06,3.0879187e-06,0.10171976
0,3.1187825e-05,3.4292483e-05,0.5347136
0,4.5252e-06,4.9112055e-06,0.14797586
0,6.748604e-06,7.688064e-06,0.1508341
0,3.2864455e-06,3.11413e-06,0.27138695
0,1.0161636e-05,1.17141735e-05,0.5095632
0,1.1930886e-05,1.1767005e-05,0.21708797
0,4.3992072e-06,4.3117116e-06,0.051083773
0,2.1110275e-06,4.2778775e-06,0.42433032
0,1.5957941e-05,1.38212e-05,0.34132037
0,5.616469e-06,5.5807177e-06,0.21187
0,2.3342673e-06,2.2538036e-06,0.006402856
0,3.4080982e-05,3.5108427e-05,0.17776465
0,1.0712472e-06,1.0701747e-06,0.067111894
0,2.7743342e-06,1.8658576e-06,0.016952595
0,6.591721e-06,6.96107e-06,0.0018089432
0,2.4669029e-05,2.9554652e-05,0.20643026
0,8.835344e-06,8.229886e-06,0.24855152
0,2.8294578e-06,4.989622e-06,0.023196978
0,5.305589e-06,6.062338e-06,0.055821266
0,2.4513208e-06,1.5407669e-06,0.17155898
0,9.581512e-06,1.140902e-05,0.18280466
0,2.3192308e-06,3.7123284e-06,0.18536785
0,4.7284222e-05,4.709875e-05,0.37760296
0,3.06208e-06,4.063913e-06,0.2460381
0,2.419105e-05,2.270312e-05,0.69372094
0,6.97183e-06,6.4784576e-06,0.15028384
1,4.8861893e-06,6.1879914e-06,0.87852746
0,3.062225e-05,2.5970927e-05,0.73911124
0,4.7478156e-06,6.433488e-06,0.17622508
0,3.646829e-06,2.8539423e-06,0.0099148825
0,0.0004982376,0.0004164736,0.01260596
0,7.927187e-06,8.739882e-06,0.053712133
0,1.134448e-05,1.1509902e-05,0.055708695
0,1.3730039e-05,1.5609092e-05,0.6851424
1,6.3362872e-06,7.00244e-06,0.8985895
0,5.4142774e-06,4.8059956e-06,0.016810998
0,6.1865453e-06,6.0611046e-06,0.006103675
0,4.8484294e-06,3.804519e-06,0.006163154
0,1.2583863e-05,1.1863289e-05,0.12172877
0,1.7600754e-05,1.4740889e-05,0.12160708
0,1.0118378e-05,1.0772366e-05,0.104743615
0,5.3121253e-06,5.038148e-06,0.01635284
0,6.0337247e-06,5.2808496e-06,0.059600193
0,7.2649445e-06,7.344304e-06,0.32199252
0,3.2246873e-05,2.6469988e-05,0.04827904
0,5.4439147e-06,5.0603057e-06,0.18389136
0,1.7148219e-06,1.5987038e-06,0.010426128
0,2.656443e-06,3.8102144e-06,0.2655916
0,4.8988504e-06,6.0948523e-06,0.030073514
0,2.0593478e-05,2.047343e-05,0.7985525
0,4.2349286e-05,4.5944766e-05,0.06791896
0,4.0076316e-06,4.2381203e-06,0.019075703
0,6.36738e-06,6.7289257e-06,0.31950617
0,5.5275873e-06,7.1820027e-06,0.37760898
0,9.3955605e-06,7.726573e-06,0.23751049
0,2.9773219e-05,2.8451637e-05,0.958208
0,1.7552089e-05,1.5400166e-05,0.12999013
0,5.1293277e-06,5.681291e-06,0.23186108
0,5.422124e-06,6.5895906e-06,0.051674753
0,4.313372e-06,4.006309e-06,0.08538814
0,5.696167e-06,7.3008487e-06,0.07518489
0,6.2862696e-06,6.221352e-06,0.12474868
0,1.8627903e-05,2.0285175e-05,0.21240121
0,3.877537e-05,3.753943e-05,0.172373
0,2.1026777e-05,1.7984488e-05,0.26051337
0,1.6730611e-06,2.481203e-06,0.09326495
0,1.9048651e-06,2.941815e-06,0.13118969
0,3.2442267e-06,3.2250416e-06,0.00433224
0,2.1314183e-06,2.6702141e-06,0.021212745
0,9.480403e-06,9.242726e-06,0.12864335
0,7.1806985e-06,5.8581145e-06,0.24653645
0,2.0638129e-06,3.0348588e-06,0.17396478
0,1.3205196e-05,1.402686e-05,0.0013918232
0,2.8136726e-06,5.3153367e-06,0.11437522
0,4.5257e-06,4.2289294e-06,0.07740111
0,3.916325e-06,3.4349512e-06,0.019623505
0,4.8540983e-06,5.8069136e-06,0.22594263
0,5.222548e-06,4.7740546e-06,0.057400636
0,4.764782e-06,4.7012486e-06,0.03079221
0,2.0925572e-06,1.6408566e-06,0.004910918
0,1.6993306e-05,1.6213093e-05,0.8354888
0,6.114859e-06,5.472598e-06,0.37890753
0,2.3851264e-05,2.0853642e-05,0.7366804
0,1.6661013e-05,1.751135e-05,0.19123326
0,2.1377453e-05,1.7988748e-05,0.5065641
0,3.0043473e-06,3.4244242e-06,0.2613039
0,2.4532728e-06,2.5193888e-06,0.127414
0,3.9872107e-06,3.853045e-06,0.1028859
0,1.7029446e-06,1.4650756e-06,0.017973859
0,1.3061077e-05,1.315642e-05,0.106572546
0,5.2605083e-06,5.420161e-06,0.0014197951
0,5.9732333e-06,4.124195e-06,0.30294496
0,6.515157e-06,6.1872765e-06,0.41941336
0,3.663945e-06,4.6705118e-06,0.021936767
0,9.082871e-06,1.035332e-05,0.16559994
0,3.4734783e-06,5.5408104e-06,0.2619387
0,4.168537e-06,4.482708e-06,0.14744392
0,2.405016e-06,2.3359255e-06,0.13973702
0,3.4571376e-06,3.3750784e-06,0.22911537
0,3.6392398e-06,3.5329167e-06,0.43155086
0,3.6260803e-06,2.8946367e-06,0.020538962
0,3.0154912e-05,3.018606e-05,0.5164336
0,2.1921023e-05,1.8328696e-05,0.10942397
0,4.5405154e-06,6.0620873e-06,0.10580805
0,1.8647354e-06,1.3597654e-06,0.027038597
0,5.7085795e-06,4.065683e-06,0.3968991
0,8.988105e-06,8.295762e-06,0.041734833
0,4.872724e-06,4.3678006e-06,0.00739033
0,5.500031e-05,8.513615e-05,0.03444785
0,1.8505294e-06,1.8968901e-06,0.042437658
